fecha,producto,unidad_medida,equiv_kg,precio_hoy
2025-05-19,MAIZ MORADO,KILOGRAMO,1.0,3.13
2025-05-19,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,2.65
2025-05-19,MARACUYA,KILOGRAMO,1.0,2.33
2025-05-19,NABO,ATADO,1.0,2.83
2025-05-19,OLLUCO LARGO,KILOGRAMO,1.0,1.2
2025-05-19,PACCHOY,DOCENA,6.0,33.75
2025-05-19,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.2
2025-05-19,PAPA AMARILLA,KILOGRAMO,1.0,2.2
2025-05-19,PAPA BLANCA,KILOGRAMO,1.0,1.01
2025-05-19,PAPA CANCHAN 2,KILOGRAMO,1.0,1.33
2025-05-19,PAPA COLOR,KILOGRAMO,1.0,1.43
2025-05-19,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.93
2025-05-19,PAPA HUAYRO,KILOGRAMO,1.0,1.73
2025-05-19,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.03
2025-05-19,PAPA PERUANITA,KILOGRAMO,1.0,2.0
2025-05-19,PAPA UNICA 2,KILOGRAMO,1.0,1.53
2025-05-19,PAPA YUNGAY 1,KILOGRAMO,1.0,1.01
2025-05-19,PEPINILLO,DOCENA,6.0,6.0
2025-05-19,PEREJIL,ATADO,1.0,2.25
2025-05-19,PIMIENTO MORRON,CAJON,18.0,85.0
2025-05-19,PORO,ATADO,2.6,7.25
2025-05-19,RABANITO,ATADO,0.75,2.63
2025-05-19,TOMATE,CAJON CHICO,27.0,56.25
2025-05-19,VAINITA AMERICANA,KILOGRAMO,1.0,3.0
2025-05-19,YUCA AMARILLA,KILOGRAMO,1.0,2.23
2025-05-19,ZAPALLO MACRE,KILOGRAMO,1.0,1.3
2025-05-19,ZANAHORIA,SACO CHICO,65.0,97.5
2025-05-19,ZAPALLO ITALIANO,DOCENA,12.0,24.75
2025-05-19,ZAPALLO LOCHE,UNIDAD,1.5,12.5
2025-05-20,ACELGA,ATADO,1.0,4.2
2025-05-20,AJI AMARILLO SECO,KILOGRAMO,1.0,15.63
2025-05-20,AJI ESCABECHE,KILOGRAMO,1.0,2.25
2025-05-20,AJI MONTAÑA,KILOGRAMO,1.0,3.38
2025-05-20,AJI PANCA,KILOGRAMO,1.0,15.25
2025-05-20,AJI PAPRIKA,KILOGRAMO,1.0,14.5
2025-05-20,AJI ROCOTO,CAJON,18.0,45.0
2025-05-20,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,9.5
2025-05-20,AJO MORADO,KILOGRAMO,1.0,11.63
2025-05-20,ALBAHACA,ATADO,0.65,2.7
2025-05-20,ALCACHOFA,DOCENA,4.0,19.5
2025-05-20,APIO,ATADO,3.0,10.0
2025-05-20,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,7.68
2025-05-20,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,6.7
2025-05-20,BERENJENA,DOCENA,2.5,10.0
2025-05-20,BETERRAGA,ATADO,0.75,1.7
2025-05-20,BROCOLI,KILOGRAMO,1.0,3.5
2025-05-20,CAIGUA (SELVA),CAJON,12.0,37.5
2025-05-20,CAMOTE AMARILLO,KILOGRAMO,1.0,1.25
2025-05-20,CAMOTE MORADO,KILOGRAMO,1.0,2.23
2025-05-20,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,1.75
2025-05-20,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,1.05
2025-05-20,CEBOLLA CHINA,ATADO GRANDE,1.0,1.5
2025-05-20,CHOCLO TIPO CUSCO,CIENTO,42.0,86.25
2025-05-20,COL CHINA/LONGAPA,DOCENA,12.0,102.5
2025-05-20,COL CORAZON,DOCENA,35.0,42.5
2025-05-20,COLIFLOR,DOCENA,35.0,32.5
2025-05-20,CULANTRO,ATADO,1.5,2.5
2025-05-20,ESPARRAGO,PAQUETE,0.5,3.5
2025-05-20,ESPINACA,KILOGRAMO,1.0,2.38
2025-05-20,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2025-05-20,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.35
2025-05-20,HABA VERDE SERRANA,KILOGRAMO,1.0,1.13
2025-05-20,HIERBA BUENA,ATADO,0.85,1.2
2025-05-20,HOLANTAU/ORGANICA,KILOGRAMO,1.0,11.0
2025-05-20,HUACATAY,ATADO,1.0,2.38
2025-05-20,KION,KILOGRAMO,1.0,4.38
2025-05-20,LECHUGA AMERICANA,DOCENA,6.0,9.0
2025-05-20,LECHUGA CRIOLLA SEDA,DOCENA,3.0,9.75
2025-05-20,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,8.75
2025-05-20,LIMON SUTIL BOLSA,BOLSA,45.0,45.0
2025-05-20,LIMON SUTIL CAJON,CAJON,23.0,25.0
2025-05-20,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.25
2025-05-20,MAIZ MORADO,KILOGRAMO,1.0,3.2
2025-05-20,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,2.68
2025-05-20,MARACUYA,KILOGRAMO,1.0,2.25
2025-05-20,NABO,ATADO,1.0,2.63
2025-05-20,OLLUCO LARGO,KILOGRAMO,1.0,1.2
2025-05-20,PACCHOY,DOCENA,6.0,33.75
2025-05-20,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.2
2025-05-20,PAPA AMARILLA,KILOGRAMO,1.0,2.25
2025-05-20,PAPA BLANCA,KILOGRAMO,1.0,1.0
2025-05-20,PAPA CANCHAN 2,KILOGRAMO,1.0,1.31
2025-05-20,PAPA COLOR,KILOGRAMO,1.0,1.4
2025-05-20,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.93
2025-05-20,PAPA HUAYRO,KILOGRAMO,1.0,1.7
2025-05-20,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.01
2025-05-20,PAPA PERUANITA,KILOGRAMO,1.0,2.0
2025-05-20,PAPA UNICA 2,KILOGRAMO,1.0,1.49
2025-05-20,PAPA YUNGAY 1,KILOGRAMO,1.0,1.0
2025-05-20,PEPINILLO,DOCENA,6.0,5.75
2025-05-20,PEREJIL,ATADO,1.0,2.25
2025-05-20,PIMIENTO MORRON,CAJON,18.0,82.5
2025-05-20,PORO,ATADO,2.6,6.75
2025-05-20,RABANITO,ATADO,0.75,2.5
2025-05-20,TOMATE,CAJON CHICO,27.0,53.75
2025-05-20,VAINITA AMERICANA,KILOGRAMO,1.0,2.13
2025-05-20,YUCA AMARILLA,KILOGRAMO,1.0,2.33
2025-05-20,ZAPALLO MACRE,KILOGRAMO,1.0,1.35
2025-05-20,ZANAHORIA,SACO CHICO,65.0,86.25
2025-05-20,ZAPALLO ITALIANO,DOCENA,12.0,23.75
2025-05-20,ZAPALLO LOCHE,UNIDAD,1.5,12.25
2025-05-21,ACELGA,ATADO,1.0,4.13
2025-05-21,AJI AMARILLO SECO,KILOGRAMO,1.0,15.63
2025-05-21,AJI ESCABECHE,KILOGRAMO,1.0,2.08
2025-05-21,AJI MONTAÑA,KILOGRAMO,1.0,3.63
2025-05-21,AJI PANCA,KILOGRAMO,1.0,15.25
2025-05-21,AJI PAPRIKA,KILOGRAMO,1.0,14.5
2025-05-21,AJI ROCOTO,CAJON,18.0,46.25
2025-05-21,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,9.5
2025-05-21,AJO MORADO,KILOGRAMO,1.0,11.63
2025-05-21,ALBAHACA,ATADO,0.65,2.33
2025-05-21,ALCACHOFA,DOCENA,4.0,19.75
2025-05-21,APIO,ATADO,3.0,10.0
2025-05-21,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,7.75
2025-05-21,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,6.2
2025-05-21,BERENJENA,DOCENA,2.5,9.5
2025-05-21,BETERRAGA,ATADO,0.75,1.33
2025-05-21,BROCOLI,KILOGRAMO,1.0,2.63
2025-05-21,CAIGUA (SELVA),CAJON,12.0,37.0
2025-05-21,CAMOTE AMARILLO,KILOGRAMO,1.0,1.2
2025-05-21,CAMOTE MORADO,KILOGRAMO,1.0,2.05
2025-05-21,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,1.75
2025-05-21,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,1.03
2025-05-21,CEBOLLA CHINA,ATADO GRANDE,1.0,1.63
2025-05-21,CHOCLO TIPO CUSCO,CIENTO,42.0,86.25
2025-05-21,COL CHINA/LONGAPA,DOCENA,12.0,95.0
2025-05-21,COL CORAZON,DOCENA,35.0,42.5
2025-05-21,COLIFLOR,DOCENA,35.0,32.5
2025-05-21,CULANTRO,ATADO,1.5,3.38
2025-05-21,ESPARRAGO,PAQUETE,0.5,3.63
2025-05-21,ESPINACA,KILOGRAMO,1.0,3.63
2025-05-21,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2025-05-21,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.23
2025-05-21,HABA VERDE SERRANA,KILOGRAMO,1.0,1.18
2025-05-21,HIERBA BUENA,ATADO,0.85,1.2
2025-05-21,HOLANTAU/ORGANICA,KILOGRAMO,1.0,9.25
2025-05-21,HUACATAY,ATADO,1.0,2.38
2025-05-21,KION,KILOGRAMO,1.0,4.38
2025-05-21,LECHUGA AMERICANA,DOCENA,6.0,8.75
2025-05-21,LECHUGA CRIOLLA SEDA,DOCENA,3.0,9.75
2025-05-21,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,9.25
2025-05-21,LIMON SUTIL BOLSA,BOLSA,45.0,45.0
2025-05-21,LIMON SUTIL CAJON,CAJON,23.0,25.0
2025-05-21,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.5
2025-05-21,MAIZ MORADO,KILOGRAMO,1.0,3.38
2025-05-21,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,2.73
2025-05-21,MARACUYA,KILOGRAMO,1.0,2.3
2025-05-21,NABO,ATADO,1.0,2.38
2025-05-21,OLLUCO LARGO,KILOGRAMO,1.0,1.15
2025-05-21,PACCHOY,DOCENA,6.0,34.5
2025-05-21,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.2
2025-05-21,PAPA AMARILLA,KILOGRAMO,1.0,2.38
2025-05-21,PAPA BLANCA,KILOGRAMO,1.0,1.04
2025-05-21,PAPA CANCHAN 2,KILOGRAMO,1.0,1.38
2025-05-21,PAPA COLOR,KILOGRAMO,1.0,1.48
2025-05-21,PAPA HUAMANTANGA,KILOGRAMO,1.0,2.08
2025-05-21,PAPA HUAYRO,KILOGRAMO,1.0,1.85
2025-05-21,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.04
2025-05-21,PAPA PERUANITA,KILOGRAMO,1.0,1.98
2025-05-21,PAPA UNICA 2,KILOGRAMO,1.0,1.58
2025-05-21,PAPA YUNGAY 1,KILOGRAMO,1.0,1.04
2025-05-21,PEPINILLO,DOCENA,6.0,5.5
2025-05-21,PEREJIL,ATADO,1.0,2.25
2025-05-21,PIMIENTO MORRON,CAJON,18.0,92.5
2025-05-21,PORO,ATADO,2.6,6.38
2025-05-21,RABANITO,ATADO,0.75,2.63
2025-05-21,TOMATE,CAJON CHICO,27.0,53.75
2025-05-21,VAINITA AMERICANA,KILOGRAMO,1.0,2.05
2025-05-21,YUCA AMARILLA,KILOGRAMO,1.0,2.33
2025-05-21,ZAPALLO MACRE,KILOGRAMO,1.0,1.33
2025-05-21,ZANAHORIA,SACO CHICO,65.0,92.5
2025-05-21,ZAPALLO ITALIANO,DOCENA,12.0,23.75
2025-05-21,ZAPALLO LOCHE,UNIDAD,1.5,12.25
2025-05-22,ACELGA,ATADO,1.0,4.13
2025-05-22,AJI AMARILLO SECO,KILOGRAMO,1.0,15.63
2025-05-22,AJI ESCABECHE,KILOGRAMO,1.0,2.05
2025-05-22,AJI MONTAÑA,KILOGRAMO,1.0,3.63
2025-05-22,AJI PANCA,KILOGRAMO,1.0,15.25
2025-05-22,AJI PAPRIKA,KILOGRAMO,1.0,14.5
2025-05-22,AJI ROCOTO,CAJON,18.0,46.25
2025-05-22,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,9.38
2025-05-22,AJO MORADO,KILOGRAMO,1.0,11.38
2025-05-22,ALBAHACA,ATADO,0.65,2.25
2025-05-22,ALCACHOFA,DOCENA,4.0,19.75
2025-05-22,APIO,ATADO,3.0,10.5
2025-05-22,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,7.65
2025-05-22,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,6.2
2025-05-22,BERENJENA,DOCENA,2.5,9.5
2025-05-22,BETERRAGA,ATADO,0.75,1.25
2025-05-22,BROCOLI,KILOGRAMO,1.0,2.5
2025-05-22,CAIGUA (SELVA),CAJON,12.0,37.0
2025-05-22,CAMOTE AMARILLO,KILOGRAMO,1.0,1.23
2025-05-22,CAMOTE MORADO,KILOGRAMO,1.0,1.93
2025-05-22,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,1.75
2025-05-22,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,1.0
2025-05-22,CEBOLLA CHINA,ATADO GRANDE,1.0,1.88
2025-05-22,CHOCLO TIPO CUSCO,CIENTO,42.0,85.0
2025-05-22,COL CHINA/LONGAPA,DOCENA,12.0,95.0
2025-05-22,COL CORAZON,DOCENA,35.0,42.0
2025-05-22,COLIFLOR,DOCENA,35.0,33.25
2025-05-22,CULANTRO,ATADO,1.5,4.38
2025-05-22,ESPARRAGO,PAQUETE,0.5,3.63
2025-05-22,ESPINACA,KILOGRAMO,1.0,4.38
2025-05-22,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2025-05-22,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.23
2025-05-22,HABA VERDE SERRANA,KILOGRAMO,1.0,1.2
2025-05-22,HIERBA BUENA,ATADO,0.85,1.2
2025-05-22,HOLANTAU/ORGANICA,KILOGRAMO,1.0,8.25
2025-05-22,HUACATAY,ATADO,1.0,2.5
2025-05-22,KION,KILOGRAMO,1.0,4.45
2025-05-22,LECHUGA AMERICANA,DOCENA,6.0,8.75
2025-05-22,LECHUGA CRIOLLA SEDA,DOCENA,3.0,10.0
2025-05-22,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,9.0
2025-05-22,LIMON SUTIL BOLSA,BOLSA,45.0,45.0
2025-05-22,LIMON SUTIL CAJON,CAJON,23.0,24.5
2025-05-22,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.0
2025-05-22,MAIZ MORADO,KILOGRAMO,1.0,3.38
2025-05-22,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,2.75
2025-05-22,MARACUYA,KILOGRAMO,1.0,2.3
2025-05-22,NABO,ATADO,1.0,2.33
2025-05-22,OLLUCO LARGO,KILOGRAMO,1.0,1.1
2025-05-22,PACCHOY,DOCENA,6.0,34.5
2025-05-22,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.18
2025-05-22,PAPA AMARILLA,KILOGRAMO,1.0,2.5
2025-05-22,PAPA BLANCA,KILOGRAMO,1.0,1.03
2025-05-22,PAPA CANCHAN 2,KILOGRAMO,1.0,1.38
2025-05-22,PAPA COLOR,KILOGRAMO,1.0,1.49
2025-05-22,PAPA HUAMANTANGA,KILOGRAMO,1.0,2.08
2025-05-22,PAPA HUAYRO,KILOGRAMO,1.0,1.9
2025-05-22,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.05
2025-05-22,PAPA PERUANITA,KILOGRAMO,1.0,1.93
2025-05-22,PAPA UNICA 2,KILOGRAMO,1.0,1.6
2025-05-22,PAPA YUNGAY 1,KILOGRAMO,1.0,1.03
2025-05-22,PEPINILLO,DOCENA,6.0,5.5
2025-05-22,PEREJIL,ATADO,1.0,2.3
2025-05-22,PIMIENTO MORRON,CAJON,18.0,92.5
2025-05-22,PORO,ATADO,2.6,6.5
2025-05-22,RABANITO,ATADO,0.75,2.63
2025-05-22,TOMATE,CAJON CHICO,27.0,56.25
2025-05-22,VAINITA AMERICANA,KILOGRAMO,1.0,2.0
2025-05-22,YUCA AMARILLA,KILOGRAMO,1.0,2.3
2025-05-22,ZAPALLO MACRE,KILOGRAMO,1.0,1.35
2025-05-22,ZANAHORIA,SACO CHICO,65.0,86.25
2025-05-22,ZAPALLO ITALIANO,DOCENA,12.0,25.25
2025-05-22,ZAPALLO LOCHE,UNIDAD,1.5,12.25
2025-05-23,ACELGA,ATADO,1.0,4.13
2025-05-23,AJI AMARILLO SECO,KILOGRAMO,1.0,15.5
2025-05-23,AJI ESCABECHE,KILOGRAMO,1.0,2.0
2025-05-23,AJI MONTAÑA,KILOGRAMO,1.0,3.5
2025-05-23,AJI PANCA,KILOGRAMO,1.0,15.63
2025-05-23,AJI PAPRIKA,KILOGRAMO,1.0,14.38
2025-05-23,AJI ROCOTO,CAJON,18.0,43.75
2025-05-23,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,8.75
2025-05-23,AJO MORADO,KILOGRAMO,1.0,10.5
2025-05-23,ALBAHACA,ATADO,0.65,2.25
2025-05-23,ALCACHOFA,DOCENA,4.0,20.5
2025-05-23,APIO,ATADO,3.0,9.5
2025-05-23,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,8.2
2025-05-23,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,6.03
2025-05-23,BERENJENA,DOCENA,2.5,9.75
2025-05-23,BETERRAGA,ATADO,0.75,1.2
2025-05-23,BROCOLI,KILOGRAMO,1.0,3.0
2025-05-23,CAIGUA (SELVA),CAJON,12.0,36.25
2025-05-23,CAMOTE AMARILLO,KILOGRAMO,1.0,1.2
2025-05-23,CAMOTE MORADO,KILOGRAMO,1.0,1.93
2025-05-23,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,1.83
2025-05-23,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,1.0
2025-05-23,CEBOLLA CHINA,ATADO GRANDE,1.0,2.0
2025-05-23,CHOCLO TIPO CUSCO,CIENTO,42.0,85.0
2025-05-23,COL CHINA/LONGAPA,DOCENA,12.0,93.75
2025-05-23,COL CORAZON,DOCENA,35.0,42.0
2025-05-23,COLIFLOR,DOCENA,35.0,33.25
2025-05-23,CULANTRO,ATADO,1.5,4.63
2025-05-23,ESPARRAGO,PAQUETE,0.5,3.63
2025-05-23,ESPINACA,KILOGRAMO,1.0,5.38
2025-05-23,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2025-05-23,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.5
2025-05-23,HABA VERDE SERRANA,KILOGRAMO,1.0,1.25
2025-05-23,HIERBA BUENA,ATADO,0.85,1.25
2025-05-23,HOLANTAU/ORGANICA,KILOGRAMO,1.0,8.25
2025-05-23,HUACATAY,ATADO,1.0,2.5
2025-05-23,KION,KILOGRAMO,1.0,4.45
2025-05-23,LECHUGA AMERICANA,DOCENA,6.0,8.75
2025-05-23,LECHUGA CRIOLLA SEDA,DOCENA,3.0,9.5
2025-05-23,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,7.25
2025-05-23,LIMON SUTIL BOLSA,BOLSA,45.0,43.75
2025-05-23,LIMON SUTIL CAJON,CAJON,23.0,23.75
2025-05-23,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,10.75
2025-05-23,MAIZ MORADO,KILOGRAMO,1.0,3.2
2025-05-23,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,2.55
2025-05-23,MARACUYA,KILOGRAMO,1.0,2.3
2025-05-23,NABO,ATADO,1.0,2.25
2025-05-23,OLLUCO LARGO,KILOGRAMO,1.0,1.2
2025-05-23,PACCHOY,DOCENA,6.0,33.75
2025-05-23,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.2
2025-05-23,PAPA AMARILLA,KILOGRAMO,1.0,2.58
2025-05-23,PAPA BLANCA,KILOGRAMO,1.0,1.01
2025-05-23,PAPA CANCHAN 2,KILOGRAMO,1.0,1.33
2025-05-23,PAPA COLOR,KILOGRAMO,1.0,1.43
2025-05-23,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.83
2025-05-23,PAPA HUAYRO,KILOGRAMO,1.0,1.9
2025-05-23,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.05
2025-05-23,PAPA PERUANITA,KILOGRAMO,1.0,2.0
2025-05-23,PAPA UNICA 2,KILOGRAMO,1.0,1.53
2025-05-23,PAPA YUNGAY 1,KILOGRAMO,1.0,1.01
2025-05-23,PEPINILLO,DOCENA,6.0,5.75
2025-05-23,PEREJIL,ATADO,1.0,2.2
2025-05-23,PIMIENTO MORRON,CAJON,18.0,87.5
2025-05-23,PORO,ATADO,2.6,6.63
2025-05-23,RABANITO,ATADO,0.75,2.58
2025-05-23,TOMATE,CAJON CHICO,27.0,51.25
2025-05-23,VAINITA AMERICANA,KILOGRAMO,1.0,1.8
2025-05-23,YUCA AMARILLA,KILOGRAMO,1.0,2.2
2025-05-23,ZAPALLO MACRE,KILOGRAMO,1.0,1.25
2025-05-23,ZANAHORIA,SACO CHICO,65.0,86.25
2025-05-23,ZAPALLO ITALIANO,DOCENA,12.0,25.75
2025-05-23,ZAPALLO LOCHE,UNIDAD,1.5,12.0
2025-05-26,ACELGA,ATADO,1.0,4.18
2025-05-26,AJI AMARILLO SECO,KILOGRAMO,1.0,15.63
2025-05-26,AJI ESCABECHE,KILOGRAMO,1.0,1.8
2025-05-26,AJI MONTAÑA,KILOGRAMO,1.0,3.38
2025-05-26,AJI PANCA,KILOGRAMO,1.0,15.75
2025-05-26,AJI PAPRIKA,KILOGRAMO,1.0,14.5
2025-05-26,AJI ROCOTO,CAJON,18.0,53.75
2025-05-26,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,8.75
2025-05-26,AJO MORADO,KILOGRAMO,1.0,10.5
2025-05-26,ALBAHACA,ATADO,0.65,2.3
2025-05-26,ALCACHOFA,DOCENA,4.0,20.5
2025-05-26,APIO,ATADO,3.0,10.5
2025-05-26,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,7.88
2025-05-26,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,6.63
2025-05-26,BERENJENA,DOCENA,2.5,10.0
2025-05-26,BETERRAGA,ATADO,0.75,1.25
2025-05-26,BROCOLI,KILOGRAMO,1.0,2.63
2025-05-26,CAIGUA (SELVA),CAJON,12.0,36.5
2025-05-26,CAMOTE AMARILLO,KILOGRAMO,1.0,1.2
2025-05-26,CAMOTE MORADO,KILOGRAMO,1.0,2.08
2025-05-26,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,1.83
2025-05-26,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,0.95
2025-05-26,CEBOLLA CHINA,ATADO GRANDE,1.0,1.88
2025-05-26,CHOCLO TIPO CUSCO,CIENTO,42.0,92.5
2025-05-26,COL CHINA/LONGAPA,DOCENA,12.0,87.5
2025-05-26,COL CORAZON,DOCENA,35.0,43.0
2025-05-26,COLIFLOR,DOCENA,35.0,32.5
2025-05-26,CULANTRO,ATADO,1.5,4.5
2025-05-26,ESPARRAGO,PAQUETE,0.5,3.63
2025-05-26,ESPINACA,KILOGRAMO,1.0,4.63
2025-05-26,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2025-05-26,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.8
2025-05-26,HABA VERDE SERRANA,KILOGRAMO,1.0,1.23
2025-05-26,HIERBA BUENA,ATADO,0.85,1.2
2025-05-26,HOLANTAU/ORGANICA,KILOGRAMO,1.0,6.25
2025-05-26,HUACATAY,ATADO,1.0,2.38
2025-05-26,KION,KILOGRAMO,1.0,4.5
2025-05-26,LECHUGA AMERICANA,DOCENA,6.0,9.25
2025-05-26,LECHUGA CRIOLLA SEDA,DOCENA,3.0,9.75
2025-05-26,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,6.75
2025-05-26,LIMON SUTIL BOLSA,BOLSA,45.0,47.5
2025-05-26,LIMON SUTIL CAJON,CAJON,23.0,27.0
2025-05-26,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.25
2025-05-26,MAIZ MORADO,KILOGRAMO,1.0,3.43
2025-05-26,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,2.65
2025-05-26,MARACUYA,KILOGRAMO,1.0,2.08
2025-05-26,NABO,ATADO,1.0,2.33
2025-05-26,OLLUCO LARGO,KILOGRAMO,1.0,1.28
2025-05-26,PACCHOY,DOCENA,6.0,35.0
2025-05-26,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.3
2025-05-26,PAPA AMARILLA,KILOGRAMO,1.0,2.7
2025-05-26,PAPA BLANCA,KILOGRAMO,1.0,0.99
2025-05-26,PAPA CANCHAN 2,KILOGRAMO,1.0,1.4
2025-05-26,PAPA COLOR,KILOGRAMO,1.0,1.51
2025-05-26,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.93
2025-05-26,PAPA HUAYRO,KILOGRAMO,1.0,1.93
2025-05-26,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.06
2025-05-26,PAPA PERUANITA,KILOGRAMO,1.0,1.93
2025-05-26,PAPA UNICA 2,KILOGRAMO,1.0,1.63
2025-05-26,PAPA YUNGAY 1,KILOGRAMO,1.0,0.99
2025-05-26,PEPINILLO,DOCENA,6.0,5.75
2025-05-26,PEREJIL,ATADO,1.0,2.3
2025-05-26,PIMIENTO MORRON,CAJON,18.0,66.25
2025-05-26,PORO,ATADO,2.6,6.38
2025-05-26,RABANITO,ATADO,0.75,2.75
2025-05-26,TOMATE,CAJON CHICO,27.0,53.75
2025-05-26,VAINITA AMERICANA,KILOGRAMO,1.0,2.38
2025-05-26,YUCA AMARILLA,KILOGRAMO,1.0,2.13
2025-05-26,ZAPALLO MACRE,KILOGRAMO,1.0,1.2
2025-05-26,ZANAHORIA,SACO CHICO,65.0,83.75
2025-05-26,ZAPALLO ITALIANO,DOCENA,12.0,28.0
2025-05-26,ZAPALLO LOCHE,UNIDAD,1.5,12.25
2025-05-27,ACELGA,ATADO,1.0,3.88
2025-05-27,AJI AMARILLO SECO,KILOGRAMO,1.0,15.63
2025-05-27,AJI ESCABECHE,KILOGRAMO,1.0,1.85
2025-05-27,AJI MONTAÑA,KILOGRAMO,1.0,3.75
2025-05-27,AJI PANCA,KILOGRAMO,1.0,15.75
2025-05-27,AJI PAPRIKA,KILOGRAMO,1.0,14.5
2025-05-27,AJI ROCOTO,CAJON,18.0,56.25
2025-05-27,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,8.63
2025-05-27,AJO MORADO,KILOGRAMO,1.0,10.63
2025-05-27,ALBAHACA,ATADO,0.65,2.63
2025-05-27,ALCACHOFA,DOCENA,4.0,20.25
2025-05-27,APIO,ATADO,3.0,12.5
2025-05-27,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,7.75
2025-05-27,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,6.7
2025-05-27,BERENJENA,DOCENA,2.5,10.0
2025-05-27,BETERRAGA,ATADO,0.75,1.33
2025-05-27,BROCOLI,KILOGRAMO,1.0,2.5
2025-05-27,CAIGUA (SELVA),CAJON,12.0,37.5
2025-05-27,CAMOTE AMARILLO,KILOGRAMO,1.0,1.28
2025-05-27,CAMOTE MORADO,KILOGRAMO,1.0,2.18
2025-05-27,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,1.73
2025-05-27,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,0.85
2025-05-27,CEBOLLA CHINA,ATADO GRANDE,1.0,2.0
